area,source,year,common_name,sex,age,length,weight,gear
BS,RACEBASE,2002,rebs rockfish,F,7,21,0.136,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,7,29,0.37,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,33,47,1.71,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,U,4,13,0.03,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,8,22,0.16,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,9,34,0.64,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,11,25,0.22,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,11,31,0.43,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,8,20,0.1,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,7,25,0.2,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,12,32,0.44,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,17,43,1.34,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,41,48,1.706,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,32,45,1.37,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,33,42,1.124,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,43,46,1.552,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,39,47,1.626,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,42,47,1.656,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,19,45,1.52,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,17,42,1.088,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,7,31,0.46,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,11,34,0.676,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,8,34,0.686,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,3,15,0.05,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,6,18,0.082,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,27,44,1.694,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,3,15,0.044,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,4,16,0.048,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,5,18,0.07,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,42,54,2.156,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,28,43,1.042,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,8,31,0.458,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,8,29,0.35,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,5,17,0.07,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,23,40,1.068,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,36,47,1.732,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,8,35,0.65,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,8,23,0.176,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,35,44,1.168,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,6,25,0.246,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,7,29,0.318,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,5,19,0.098,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,4,17,0.084,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,4,19,0.098,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,4,15,0.054,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,7,29,0.394,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,7,25,0.236,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,6,18,0.094,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,7,29,0.36,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,4,19,0.096,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,10,37,0.94,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,6,21,0.156,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,11,37,0.86,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,7,34,0.586,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,6,26,0.278,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,26,48,1.876,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,6,16,0.056,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,31,46,1.256,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,8,30,0.4,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,8,30,0.436,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,9,36,0.852,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,8,34,0.63,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,52,44,0.968,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,4,16,0.062,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,4,18,0.084,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,8,35,0.638,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,6,22,0.154,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,7,30,0.428,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,M,4,18,0.088,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,7,35,0.654,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,7,33,0.568,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,6,25,0.238,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,7,24,0.218,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,8,35,0.708,AFSC bottom trawl survey
BS,RACEBASE,2002,rebs rockfish,F,34,48,1.79,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,9,25,0.22,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,23,45,1.594,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,33,49,2.292,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,15,27,0.3,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,25,40,1.014,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,24,31,0.422,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,6,21,0.134,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,22,34,0.578,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,22,29,0.364,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,20,36,0.706,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,23,42,1.256,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,32,46,1.914,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,28,47,1.65,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,16,33,0.482,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,45,41,1.022,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,7,18,0.084,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,16,34,0.66,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,14,34,0.68,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,27,47,1.888,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,22,39,0.862,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,21,40,1.04,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,27,42,1.194,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,26,45,1.394,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,46,51,1.784,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,5,21,0.126,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,23,38,0.788,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,24,38,0.798,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,35,46,1.62,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,19,44,1.502,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,22,37,0.756,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,26,41,0.996,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,38,39,0.886,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,19,33,0.502,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,19,36,0.7,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,26,42,1.11,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,22,31,0.414,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,20,38,0.774,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,27,37,0.732,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,36,38,0.816,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,21,35,0.636,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,22,30,0.392,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,23,37,0.706,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,28,47,1.622,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,26,35,0.574,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,20,43,1.184,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,28,33,0.532,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,22,36,0.672,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,38,43,1.256,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,32,48,1.864,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,38,51,2.42,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,23,41,1.118,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,40,39,0.976,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,42,47,1.678,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,3,15,0.036,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,44,46,1.71,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,38,48,1.94,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,25,34,0.608,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,26,40,1.052,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,43,45,1.496,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,4,16,0.052,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,17,39,0.86,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,22,48,1.822,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,19,40,1.12,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,21,44,1.416,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,26,48,2.134,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,40,50,2.072,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,39,46,1.538,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,23,36,0.65,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,33,45,1.334,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,24,37,0.744,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,45,50,2.246,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,27,42,1.314,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,33,43,1.216,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,34,41,1.164,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,47,48,1.696,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,32,45,1.698,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,22,32,0.534,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,26,41,1.026,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,22,43,1.18,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,26,38,0.764,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,40,44,1.284,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,52,48,1.87,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,84,49,2.142,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,35,43,1.242,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,64,52,2.112,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,50,52,2.376,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,36,46,1.6,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,48,47,1.66,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,29,41,1.036,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,26,35,0.686,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,40,46,1.856,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,31,49,2.13,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,104,70,5.152,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,21,35,0.66,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,39,42,1.282,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,42,46,1.74,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,30,48,1.906,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,37,45,1.666,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,21,41,1.308,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,37,52,1.988,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,28,39,0.796,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,52,53,2.164,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,26,34,0.53,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,104,57,2.814,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,30,38,0.852,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,24,40,1.092,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,32,48,2.016,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,32,47,1.782,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,32,45,1.534,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,41,47,1.818,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,37,49,2.046,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,37,42,1.376,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,32,46,1.57,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,49,47,1.766,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,22,45,1.72,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,51,53,2.138,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,34,51,2.59,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,46,49,1.778,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,42,47,1.69,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,34,44,1.182,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,27,43,1.242,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,34,44,1.372,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,40,43,1.344,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,35,46,1.6,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,32,47,1.782,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,22,46,1.672,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,15,35,0.646,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,40,53,3.03,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,35,43,1.314,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,24,51,2.748,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,29,46,1.674,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,34,45,1.782,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,20,49,2.16,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,24,44,1.48,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,32,51,2.338,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,41,49,2.01,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,42,49,1.954,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,30,44,1.356,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,21,50,2.012,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,49,43,1.39,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,23,48,1.8,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,28,48,1.814,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,27,42,1.204,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,31,43,1.272,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,33,48,1.804,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,24,42,1.214,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,47,49,1.874,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,28,47,2.094,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,2,12,0.02,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,3,14,0.032,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,24,47,1.782,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,23,49,1.982,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,44,47,1.518,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,32,43,1.282,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,38,45,1.378,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,32,41,1.066,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,23,36,0.646,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,24,41,1.052,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,41,45,1.498,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,29,50,2.04,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,17,33,0.518,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,21,35,0.606,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,22,32,0.504,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,34,39,0.896,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,15,36,0.526,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,22,33,0.582,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,18,38,0.82,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,15,30,0.414,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,23,38,0.734,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,21,34,0.654,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,15,34,0.56,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,19,36,0.712,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,23,37,0.78,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,25,38,0.966,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,36,40,1.012,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,27,43,1.324,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,21,47,1.65,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,37,46,1.69,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,32,45,1.492,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,22,44,1.34,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,33,47,1.796,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,29,43,1.308,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,20,41,1.11,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,25,42,1.184,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,22,40,1.018,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,21,39,1.188,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,30,43,1.394,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,35,53,2.52,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,18,42,1.312,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,47,48,1.746,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,33,50,2.3,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,32,42,1.032,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,26,35,0.554,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,14,34,0.584,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,24,48,1.998,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,33,47,1.846,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,28,36,0.622,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,28,35,0.65,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,22,41,1.06,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,17,35,0.616,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,4,14,0.036,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,26,42,1.018,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,27,40,0.894,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,21,39,0.894,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,35,41,0.97,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,28,43,1.2,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,20,39,0.85,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,25,40,0.916,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,32,42,1.11,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,24,49,1.932,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,45,44,1.376,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,46,46,1.636,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,36,46,1.56,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,24,40,0.872,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,45,41,1.088,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,41,40,1.226,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,39,47,1.758,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,28,42,1.17,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,24,47,1.584,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,25,44,1.408,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,41,43,1.166,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,44,52,2.152,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,20,44,1.38,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,42,46,1.466,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,114,51,2.042,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,47,48,2.082,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,42,45,1.78,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,40,46,1.544,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,41,51,2.442,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,36,46,1.806,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,45,50,1.998,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,41,46,1.676,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,33,46,1.532,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,34,42,1.218,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,30,52,2.366,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,36,48,1.718,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,38,49,1.944,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,36,49,2.36,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,22,48,1.936,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,F,31,50,1.944,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,27,45,1.484,AFSC bottom trawl survey
AI,RACEBASE,2002,rebs rockfish,M,44,43,1.172,AFSC bottom trawl survey
