ID,AGENCY,NAME,CODE,ID,AGENCY,NAME,CODE
564,OBS,GRENADIER UNIDENTIFIED,80,1381,ADFG,"Grenadier, Giant",214
566,OBS,LAMPREY UNIDENTIFIED,75,765,ADFG,"Lamprey, Pacific",600
1169,OBS,TURBOT/KAM/ARROW - UNIDENTIFIED,143,1509,ADFG,"Flounder, Kamchatka",117
1178,OBS,ALBACORE TUNA,784,780,ADFG,"Tuna, Albacore",720
1224,OBS,MUSSELS OYSTERS SCALLOPS CLAMS,29,642,ADFG,"Mussel, Blue",855
1224,OBS,MUSSELS OYSTERS SCALLOPS CLAMS,29,620,ADFG,"Clam, Surf, Arctic",812
1224,OBS,MUSSELS OYSTERS SCALLOPS CLAMS,29,622,ADFG,"Clam, Cockle",820
1249,OBS,GYMNOCANTHUS UNIDENTIFIED,431,1539,ADFG,"Sculpin, Other Small",160
1528,OBS,DARK ROCKFISH,345,1524,ADFG,"Rockfish, Dark",173
1627,OBS,SKATE UNIDENTIFIED,90,1624,ADFG,"Skate, Other",700
1636,OBS,MYCTOPHIDAE SPP,699,1397,ADFG,Lanternfish,772
89,OBS,SALMON UNIDENTIFIED,220,579,ADFG,"Salmon Roe, Unspecified",400
89,OBS,SALMON UNIDENTIFIED,220,582,ADFG,"Salmon Roe, Sockeye",402
89,OBS,SALMON UNIDENTIFIED,220,589,ADFG,"Salmon, Coho",430
89,OBS,SALMON UNIDENTIFIED,220,585,ADFG,"Salmon Roe, Chum",405
91,OBS,PACIFIC HALIBUT,101,715,ADFG,Halibut,200
97,OBS,TANNER CRAB UNIDENTIFIED,3,606,ADFG,"Crab, Tanner Bairdi",931
97,OBS,TANNER CRAB UNIDENTIFIED,3,608,ADFG,"Crab, Tanner, Grooved",933
105,OBS,OPILIO TANNER CRAB,5,607,ADFG,"Crab, Opilio Tanner (Snow)",932
116,OBS,YELLOWFIN SOLE,140,666,ADFG,"Sole, Yellowfin",127
118,OBS,MYOXOCEPHALUS SCULPIN UNIDENTIFIED,440,1544,ADFG,"Sculpin, Warty",284
118,OBS,MYOXOCEPHALUS SCULPIN UNIDENTIFIED,440,1542,ADFG,"Sculpin, Plain",282
123,OBS,ANGULATUS TANNER,19,609,ADFG,"Crab, Tanner, Triangle",934
129,OBS,COHO SALMON,223,579,ADFG,"Salmon Roe, Unspecified",400
130,OBS,PINK SALMON,225,579,ADFG,"Salmon Roe, Unspecified",400
131,OBS,CRAB UNIDENTIFIED,1,604,ADFG,"Crab, Scarlet, King",924
164,OBS,HAGFISH UNIDENTIFIED,77,718,ADFG,"Hagfish, Pacific",212
166,OBS,PACIFIC GRENADIER,81,719,ADFG,Grenadier (Rattail),213
177,OBS,BUTTER SOLE,109,665,ADFG,"Sole, Butter",126
194,OBS,PACIFIC TOMCOD,209,721,ADFG,"Tomcod, Pacific",250
208,OBS,BLACK EELPOUT,254,1158,ADFG,Eels or eel-like fish,210
212,OBS,ROCKFISH  UNIDENTIFIED,300,678,ADFG,"Rockfish, Other",139
217,OBS,BLACK ROCKFISH,306,681,ADFG,"Rockfish, black",142
225,OBS,SPLITNOSE ROCKFISH,315,1375,ADFG,"Rockfish, Splitnose",182
226,OBS,BLUE ROCKFISH,316,706,ADFG,"Rockfish, Blue",167
232,OBS,REDSTRIPE ROCKFISH,324,697,ADFG,"Rockfish, Redstripe",158
236,OBS,TIGER ROCKFISH,329,687,ADFG,"Rockfish, Tiger",148
246,OBS,TADPOLE SCULPIN,397,1539,ADFG,"Sculpin, Other Small",160
255,OBS,BLACKFIN SCULPIN,411,1539,ADFG,"Sculpin, Other Small",160
286,OBS,SAND LANCES,670,1399,ADFG,Pacific Sand Lance,774
292,OBS,SNAKE PRICKLEBACK,751,1379,ADFG,Pricklebacks (Family  Stichaeidae),208
353,OBS,WRYMOUTH UNIDENTIFIED,759,717,ADFG,Wrymouths,211
381,OBS,MOSSHEAD SCULPIN,421,1539,ADFG,"Sculpin, Other Small",160
382,OBS,SPECTACLED SCULPIN,426,1539,ADFG,"Sculpin, Other Small",160
387,OBS,DUSKY SCULPIN,404,1539,ADFG,"Sculpin, Other Small",160
393,OBS,CHINA ROCKFISH,346,688,ADFG,"Rockfish, China",149
400,OBS,WATTLED EELPOUT,251,1158,ADFG,Eels or eel-like fish,210
409,OBS,ROUGHTAIL SKATE,89,1624,ADFG,"Skate, Other",700
415,OBS,SAND SOLE,115,671,ADFG,"Sole, sand",132
421,OBS,PETRALE SOLE,112,670,ADFG,"Sole, Petrale",131
422,OBS,GREENLAND TURBOT,102,673,ADFG,"Turbot, Greenland",134
442,OBS,CALIFORNIA HEADLIGHTFISH,701,1397,ADFG,Lanternfish,772
451,OBS,SHORTRAKER/ROUGHEYE ROCKFISH,354,691,ADFG,"Rockfish, Shortraker",152
461,OBS,SAKHALIN SOLE,148,1516,ADFG,"Flounder, General",120
472,OBS,PACIFIC FLATNOSE,210,722,ADFG,"Codling, Pacific Flatnose",260
474,OBS,SHORTBELLY ROCKFISH,318,788,ADFG,"Rockfish, Shortbelly",181
479,OBS,CAPELIN,604,741,ADFG,Capelin,516
493,OBS,WARTY POACHER,451,1522,ADFG,"Poacher, general",219
518,OBS,SHRIMP UNIDENTIFIED,70,614,ADFG,"Shrimp, Sidestripe",962
519,OBS,PACIFIC LAMPREY,79,765,ADFG,"Lamprey, Pacific",600
524,OBS,ARCTIC FLOUNDER,146,1516,ADFG,"Flounder, General",120
529,OBS,KELP GREENLING,392,714,ADFG,"Greenling, Kelp",194
535,OBS,SNAILFISH UNIDENTIFIED,500,1520,ADFG,"Snailfish, general",218
544,OBS,BLACKBELLY EELPOUT,261,1158,ADFG,Eels or eel-like fish,210
556,OBS,KING CRAB UNIDENTIFIED,2,602,ADFG,"Crab, Blue King",922
566,OBS,LAMPREY UNIDENTIFIED,75,768,ADFG,"Lamprey, Brook",603
1045,OBS,ARROWTOOTH/KAMCHATKA FLOUNDER,149,1508,ADFG,"Flounder, Arrowtooth",121
1052,OBS,JELLYFISH UNIDENTIFIED,35,1385,ADFG,Jellyfish,625
1224,OBS,MUSSELS OYSTERS SCALLOPS CLAMS,29,640,ADFG,"Scallop, Pink or Calico",851
1224,OBS,MUSSELS OYSTERS SCALLOPS CLAMS,29,1401,ADFG,"Clam, Horse",825
1232,OBS,SEA CUCUMBER UNIDENTIFIED,41,650,ADFG,"Sea Cucumber, Red",894
1527,OBS,DUSKY ROCKFISH,330,1523,ADFG,"Rockfish, Dusky",172
1620,OBS,BUTTERFLY SKATE,168,1624,ADFG,"Skate, Other",700
1634,OBS,BASKING SHARK,156,725,ADFG,"Shark, Other",689
1637,OBS,MUD SKATE,165,1624,ADFG,"Skate, Other",700
